"x_pos","y_pos","num_kills"
103,8,"113"
105,8,"106"
104,8,"99"
90,83,"93"
42,140,"90"
51,106,"83"
140,45,"83"
52,106,"82"
140,44,"82"
65,61,"79"
43,140,"77"
57,65,"75"
52,105,"74"
106,8,"73"
140,42,"71"
52,104,"71"
101,8,"70"
102,8,"69"
66,73,"69"
38,93,"69"
47,89,"68"
56,64,"68"
109,9,"67"
48,80,"66"
91,84,"66"
94,87,"66"
53,105,"66"
89,82,"65"
106,9,"64"
48,99,"63"
52,103,"63"
108,9,"63"
37,93,"63"
48,82,"62"
54,106,"62"
83,69,"61"
48,83,"61"
82,72,"61"
58,66,"61"
75,80,"61"
59,62,"61"
44,101,"60"
44,140,"60"
48,98,"60"
41,140,"60"
51,104,"59"
65,72,"59"
60,63,"59"
47,97,"59"
140,43,"59"
51,105,"58"
53,104,"58"
83,74,"58"
49,83,"58"
53,106,"58"
51,102,"58"
48,87,"57"
86,53,"57"
64,64,"57"
45,102,"57"
53,107,"57"
62,90,"56"
8,105,"56"
40,103,"56"
101,9,"56"
92,85,"56"
47,104,"55"
107,9,"55"
66,74,"55"
82,71,"55"
46,102,"55"
64,61,"55"
51,103,"55"
96,102,"54"
50,101,"54"
48,81,"54"
44,99,"53"
69,66,"53"
45,140,"53"
65,71,"53"
36,90,"53"
41,102,"53"
74,67,"53"
58,62,"53"
86,77,"52"
42,97,"52"
63,61,"52"
89,88,"52"
71,96,"52"
51,85,"51"
69,68,"51"
62,61,"51"
54,104,"51"
64,60,"51"
59,67,"51"
44,91,"51"
89,81,"50"
65,69,"50"
64,71,"50"
49,100,"50"
54,105,"50"
46,95,"50"
45,101,"50"
62,101,"50"
8,106,"50"
48,100,"50"
49,84,"50"
128,131,"50"
50,106,"50"
71,76,"50"
55,85,"50"
52,107,"50"
63,80,"49"
46,96,"49"
52,85,"49"
128,132,"49"
52,91,"49"
39,104,"49"
60,94,"49"
82,73,"49"
42,101,"49"
42,99,"49"
66,72,"49"
63,91,"49"
42,98,"49"
52,92,"49"
81,73,"49"
50,84,"49"
8,104,"49"
88,86,"49"
38,106,"49"
47,102,"49"
93,86,"49"
51,107,"49"
8,102,"49"
87,54,"49"
76,80,"49"
85,88,"49"
47,95,"48"
74,78,"48"
72,66,"48"
50,102,"48"
140,41,"48"
100,8,"48"
64,69,"48"
46,94,"48"
81,72,"48"
66,62,"48"
86,88,"48"
45,99,"48"
55,63,"48"
61,63,"48"
16,20,"48"
46,104,"48"
48,88,"48"
45,100,"48"
83,76,"48"
60,62,"48"
51,94,"48"
39,94,"47"
114,56,"47"
50,105,"47"
110,55,"47"
53,103,"47"
46,97,"47"
110,9,"47"
8,107,"47"
63,60,"47"
44,98,"47"
84,81,"47"
67,70,"47"
49,101,"47"
57,93,"47"
91,88,"47"
54,92,"46"
90,87,"46"
65,65,"46"
49,103,"46"
77,80,"46"
45,95,"46"
50,95,"46"
58,84,"46"
48,105,"46"
72,68,"46"
53,91,"46"
48,97,"46"
84,89,"46"
8,108,"46"
48,104,"46"
58,59,"46"
66,63,"46"
108,55,"46"
59,85,"46"
59,68,"46"
87,90,"46"
71,67,"46"
77,78,"46"
62,67,"46"
68,71,"46"
62,102,"46"
85,90,"45"
67,63,"45"
75,67,"45"
38,94,"45"
72,73,"45"
67,69,"45"
68,73,"45"
61,95,"45"
52,90,"45"
61,57,"45"
61,106,"45"
49,102,"45"
47,105,"45"
56,74,"45"
140,46,"45"
43,101,"45"
50,94,"45"
67,73,"45"
43,100,"45"
8,103,"45"
84,87,"44"
47,103,"44"
111,9,"44"
83,75,"44"
95,101,"44"
74,60,"44"
99,67,"44"
51,95,"44"
80,86,"44"
98,64,"44"
11,103,"44"
88,93,"44"
92,74,"44"
48,106,"44"
60,66,"44"
48,94,"44"
73,67,"44"
52,102,"44"
49,104,"44"
84,84,"44"
43,98,"44"
66,71,"44"
48,102,"44"
76,81,"44"
48,101,"44"
84,79,"44"
46,140,"44"
131,128,"44"
47,72,"44"
50,100,"44"
37,108,"44"
75,78,"44"
70,67,"44"
135,130,"43"
128,17,"43"
43,93,"43"
52,86,"43"
58,61,"43"
64,62,"43"
83,87,"43"
74,79,"43"
87,87,"43"
57,88,"43"
81,76,"43"
72,72,"43"
84,83,"43"
72,75,"43"
88,82,"43"
78,80,"43"
88,81,"43"
40,94,"43"
69,72,"43"
86,85,"43"
89,91,"43"
85,57,"43"
47,91,"43"
41,100,"43"
37,110,"43"
47,82,"43"
63,62,"43"
50,107,"43"
61,72,"43"
48,108,"43"
99,65,"43"
74,75,"43"
62,65,"43"
82,101,"43"
88,54,"43"
52,75,"43"
97,63,"43"
140,47,"43"
68,62,"43"
46,76,"42"
111,58,"42"
67,62,"42"
46,93,"42"
86,89,"42"
82,87,"42"
71,74,"42"
47,94,"42"
84,78,"42"
60,49,"42"
127,32,"42"
84,75,"42"
48,74,"42"
49,105,"42"
51,101,"42"
85,87,"42"
82,82,"42"
38,105,"42"
81,83,"42"
109,55,"42"
67,114,"42"
63,71,"42"
47,96,"42"
45,97,"42"
131,21,"42"
54,94,"42"
73,75,"42"
37,109,"42"
68,65,"42"
81,74,"42"
53,102,"42"
82,74,"42"
82,80,"42"
88,87,"41"
40,139,"41"
40,95,"41"
92,88,"41"
42,94,"41"
88,89,"41"
46,101,"41"
60,70,"41"
65,63,"41"
63,63,"41"
79,80,"41"
69,69,"41"
40,102,"41"
47,93,"41"
39,96,"41"
47,81,"41"
100,59,"41"
48,96,"41"
39,103,"41"
100,60,"41"
91,85,"41"
81,81,"41"
99,68,"41"
93,87,"41"
63,68,"41"
87,82,"41"
57,84,"41"
78,72,"41"
95,88,"41"
139,43,"41"
86,87,"41"
80,77,"41"
61,62,"41"
100,67,"41"
41,101,"41"
83,101,"41"
70,68,"41"
82,77,"41"
68,72,"40"
73,79,"40"
45,139,"40"
50,96,"40"
63,66,"40"
8,109,"40"
78,75,"40"
63,70,"40"
69,63,"40"
70,69,"40"
71,95,"40"
38,102,"40"
64,66,"40"
42,100,"40"
64,79,"40"
112,9,"40"
66,69,"40"
57,94,"40"
54,103,"40"
47,90,"40"
44,97,"40"
70,72,"40"
44,137,"40"
47,76,"40"
46,103,"40"
38,111,"40"
80,75,"40"
70,70,"40"
99,91,"40"
46,100,"40"
44,94,"40"
42,93,"40"
77,79,"40"
71,66,"40"
80,74,"40"
80,76,"40"
83,88,"40"
37,92,"40"
89,89,"40"
94,100,"40"
66,65,"40"
62,109,"40"
39,95,"40"
47,98,"40"
86,84,"40"
41,96,"40"
51,46,"40"
54,88,"40"
83,73,"40"
82,88,"40"
43,94,"40"
61,105,"40"
84,80,"40"
66,64,"40"
47,106,"40"
62,66,"40"
65,64,"39"
79,77,"39"
43,95,"39"
96,63,"39"
65,67,"39"
78,79,"39"
82,85,"39"
74,77,"39"
61,58,"39"
40,100,"39"
50,85,"39"
37,95,"39"
80,82,"39"
72,80,"39"
73,68,"39"
58,52,"39"
80,79,"39"
67,72,"39"
50,91,"39"
45,98,"39"
69,70,"39"
38,139,"39"
100,61,"39"
128,130,"39"
81,71,"39"
137,32,"39"
47,100,"39"
44,93,"39"
48,92,"39"
59,61,"39"
110,39,"39"
130,19,"39"
86,82,"39"
103,11,"39"
53,48,"39"
73,71,"39"
19,17,"39"
66,113,"39"
107,55,"39"
68,114,"39"
52,95,"39"
56,87,"39"
128,133,"39"
92,87,"39"
75,79,"39"
75,83,"38"
58,93,"38"
62,100,"38"
53,88,"38"
80,73,"38"
70,65,"38"
114,18,"38"
78,76,"38"
61,94,"38"
62,89,"38"
73,77,"38"
39,139,"38"
45,96,"38"
65,81,"38"
135,26,"38"
68,68,"38"
82,76,"38"
46,89,"38"
75,76,"38"
45,91,"38"
103,53,"38"
84,64,"38"
49,86,"38"
86,91,"38"
111,57,"38"
54,75,"38"
82,75,"38"
86,51,"38"
68,63,"38"
95,54,"38"
49,95,"38"
71,65,"38"
139,41,"38"
51,93,"38"
82,63,"38"
109,42,"38"
83,86,"38"
108,8,"38"
80,72,"38"
50,104,"38"
77,69,"38"
98,73,"38"
86,86,"38"
81,80,"38"
51,86,"38"
33,84,"38"
94,55,"38"
99,63,"38"
115,19,"38"
37,107,"38"
85,67,"38"
136,131,"38"
51,108,"38"
55,94,"38"
102,9,"38"
89,77,"38"
39,112,"38"
82,84,"38"
75,77,"37"
77,76,"37"
87,84,"37"
54,85,"37"
107,8,"37"
78,70,"37"
100,106,"37"
48,79,"37"
19,16,"37"
134,128,"37"
85,83,"37"
128,129,"37"
40,96,"37"
9,107,"37"
48,85,"37"
54,90,"37"
81,84,"37"
86,54,"37"
45,94,"37"
54,62,"37"
32,128,"37"
46,139,"37"
64,112,"37"
49,89,"37"
19,15,"37"
36,88,"37"
53,90,"37"
46,90,"37"
92,86,"37"
77,85,"37"
44,92,"37"
56,94,"37"
81,66,"37"
83,68,"37"
49,94,"37"
60,83,"37"
64,68,"37"
47,99,"37"
60,61,"37"
129,129,"37"
94,89,"37"
47,140,"37"
40,98,"37"
89,83,"37"
69,73,"37"
90,56,"37"
70,73,"37"
41,94,"37"
61,61,"37"
86,52,"37"
57,92,"37"
114,19,"37"
45,93,"37"
86,83,"37"
62,96,"37"
91,74,"37"
94,56,"37"
58,60,"37"
83,79,"37"
99,66,"37"
89,95,"37"
64,67,"37"
84,85,"37"
43,97,"37"
112,11,"37"
76,79,"37"
81,82,"37"
84,67,"37"
41,139,"37"
85,58,"37"
38,104,"37"
37,106,"36"
100,85,"36"
63,88,"36"
44,95,"36"
113,18,"36"
109,44,"36"
89,96,"36"
51,91,"36"
70,66,"36"
88,99,"36"
60,65,"36"
50,108,"36"
139,38,"36"
46,99,"36"
90,73,"36"
60,64,"36"
87,85,"36"
55,90,"36"
100,50,"36"
61,60,"36"
40,97,"36"
83,80,"36"
68,67,"36"
64,70,"36"
81,79,"36"
46,77,"36"
47,85,"36"
81,70,"36"
75,66,"36"
61,90,"36"
47,101,"36"
54,87,"36"
48,89,"36"
71,68,"36"
39,115,"36"
121,50,"36"
59,55,"36"
53,93,"36"
67,74,"36"
64,81,"36"
49,96,"36"
86,80,"36"
83,84,"36"
62,81,"36"
48,107,"36"
46,92,"36"
18,13,"36"
90,90,"36"
56,93,"36"
60,68,"36"
49,107,"36"
81,100,"36"
62,64,"36"
50,92,"36"
75,73,"36"
62,94,"36"
77,74,"36"
84,68,"36"
75,75,"36"
72,71,"36"
73,69,"36"
127,129,"36"
95,63,"36"
77,72,"36"
135,32,"36"
139,37,"36"
124,14,"36"
95,62,"36"
77,83,"36"
79,82,"35"
8,101,"35"
72,96,"35"
87,88,"35"
45,92,"35"
62,68,"35"
50,103,"35"
72,69,"35"
59,51,"35"
53,92,"35"
49,93,"35"
48,103,"35"
79,72,"35"
91,87,"35"
39,138,"35"
133,37,"35"
53,94,"35"
138,35,"35"
65,82,"35"
42,95,"35"
80,84,"35"
61,64,"35"
85,54,"35"
51,90,"35"
58,91,"35"
40,101,"35"
71,62,"35"
89,74,"35"
61,68,"35"
81,75,"35"
66,70,"35"
42,96,"35"
90,92,"35"
7,104,"35"
135,28,"35"
98,103,"35"
140,49,"35"
138,34,"35"
72,70,"35"
110,53,"35"
76,77,"35"
83,100,"35"
135,129,"35"
75,70,"35"
67,68,"35"
70,95,"35"
52,94,"35"
70,61,"35"
70,71,"35"
121,13,"35"
13,20,"35"
72,77,"35"
63,69,"35"
67,64,"35"
72,62,"35"
47,88,"35"
130,128,"35"
60,59,"35"
37,99,"35"
46,91,"35"
39,140,"35"
49,92,"35"
74,72,"35"
66,75,"35"
61,103,"35"
41,97,"35"
76,83,"35"
40,113,"35"
69,65,"35"
72,67,"35"
85,78,"35"
62,71,"35"
80,85,"35"
62,93,"35"
78,81,"35"
79,86,"35"
42,92,"35"
85,79,"35"
72,97,"35"
81,69,"35"
47,78,"35"
77,77,"35"
59,86,"35"
67,71,"35"
113,55,"34"
63,67,"34"
102,57,"34"
66,66,"34"
85,82,"34"
91,54,"34"
74,74,"34"
77,71,"34"
83,85,"34"
103,47,"34"
71,92,"34"
57,61,"34"
68,81,"34"
88,90,"34"
78,87,"34"
85,81,"34"
81,77,"34"
37,91,"34"
116,11,"34"
103,51,"34"
63,100,"34"
62,91,"34"
68,70,"34"
82,68,"34"
95,56,"34"
47,86,"34"
61,92,"34"
80,83,"34"
100,58,"34"
86,66,"34"
111,56,"34"
77,75,"34"
50,75,"34"
87,100,"34"
51,92,"34"
52,47,"34"
100,66,"34"
46,105,"34"
65,70,"34"
81,87,"34"
82,69,"34"
63,65,"34"
80,81,"34"
77,52,"34"
127,17,"34"
79,83,"34"
64,78,"34"
60,93,"34"
99,51,"34"
77,81,"34"
90,93,"34"
78,86,"34"
125,15,"34"
11,104,"34"
81,101,"34"
56,92,"34"
57,90,"34"
106,54,"34"
60,57,"34"
40,93,"34"
60,67,"34"
94,73,"34"
133,23,"34"
48,140,"34"
96,40,"34"
83,64,"34"
49,97,"34"
41,95,"34"
99,8,"34"
107,32,"34"
78,69,"34"
65,79,"34"
68,64,"34"
56,63,"34"
69,67,"34"
52,108,"34"
136,28,"34"
110,38,"34"
84,86,"34"
67,79,"34"
83,89,"34"
80,100,"34"
36,91,"34"
85,76,"34"
118,38,"33"
87,79,"33"
79,79,"33"
84,61,"33"
71,72,"33"
67,95,"33"
76,99,"33"
72,74,"33"
62,110,"33"
113,11,"33"
62,59,"33"
48,59,"33"
84,76,"33"
54,89,"33"
68,69,"33"
139,39,"33"
55,60,"33"
55,61,"33"
131,22,"33"
77,66,"33"
57,91,"33"
71,73,"33"
98,65,"33"
41,98,"33"
109,54,"33"
129,135,"33"
85,80,"33"
59,83,"33"
56,85,"33"
82,70,"33"
48,93,"33"
68,66,"33"
82,79,"33"
54,86,"33"
130,37,"33"
87,80,"33"
69,71,"33"
63,64,"33"
49,60,"33"
69,75,"33"
44,96,"33"
71,71,"33"
136,31,"33"
78,71,"33"
114,10,"33"
112,59,"33"
37,105,"33"
91,93,"33"
61,65,"33"
53,75,"33"
73,76,"33"
60,91,"33"
64,80,"33"
108,54,"33"
100,9,"33"
107,49,"33"
79,84,"33"
36,93,"33"
88,80,"33"
64,82,"33"
79,85,"33"
45,90,"33"
61,59,"33"
34,103,"33"
80,71,"33"
78,66,"33"
70,94,"33"
87,89,"33"
48,57,"33"
116,21,"33"
69,82,"33"
77,73,"33"
129,134,"33"
101,71,"33"
91,91,"33"
41,130,"33"
58,94,"33"
102,55,"33"
129,34,"33"
108,10,"33"
85,85,"33"
99,60,"33"
84,82,"33"
66,83,"33"
61,67,"33"
67,67,"33"
81,85,"33"
84,57,"32"
35,94,"32"
101,10,"32"
70,74,"32"
41,138,"32"
52,87,"32"
75,58,"32"
90,82,"32"
41,136,"32"
55,88,"32"
49,108,"32"
78,78,"32"
58,86,"32"
84,90,"32"
104,48,"32"
115,10,"32"
47,92,"32"
57,86,"32"
133,25,"32"
58,65,"32"
140,50,"32"
77,68,"32"
93,63,"32"
134,25,"32"
58,89,"32"
85,84,"32"
36,92,"32"
88,91,"32"
93,92,"32"
69,74,"32"
55,92,"32"
106,56,"32"
95,8,"32"
134,24,"32"
7,103,"32"
84,88,"32"
91,86,"32"
101,58,"32"
74,70,"32"
62,103,"32"
66,84,"32"
71,80,"32"
136,133,"32"
79,76,"32"
64,113,"32"
87,86,"32"
75,88,"32"
59,66,"32"
50,90,"32"
93,56,"32"
105,50,"32"
82,81,"32"
97,64,"32"
86,79,"32"
66,77,"32"
98,99,"32"
74,86,"32"
128,33,"32"
65,77,"32"
138,39,"32"
54,91,"32"
93,57,"32"
88,83,"32"
87,81,"32"
85,75,"32"
91,75,"32"
59,91,"32"
132,35,"32"
23,17,"32"
71,64,"32"
25,98,"32"
62,63,"32"
68,77,"32"
104,47,"32"
56,89,"32"
39,93,"32"
76,76,"32"
58,56,"32"
127,131,"32"
96,88,"32"
41,92,"32"
89,73,"32"
72,76,"32"
74,68,"32"
136,45,"32"
82,83,"32"
55,93,"32"
89,54,"32"
78,74,"32"
100,93,"32"
140,40,"32"
94,88,"32"
40,140,"32"
52,101,"32"
84,66,"32"
75,74,"32"
83,82,"32"
86,90,"32"
79,73,"32"
43,136,"32"
99,74,"32"
59,54,"32"
100,68,"32"
39,100,"31"
101,57,"31"
76,82,"31"
87,77,"31"
127,16,"31"
61,66,"31"
53,86,"31"
41,99,"31"
89,55,"31"
105,47,"31"
98,63,"31"
65,68,"31"
62,95,"31"
100,94,"31"
137,33,"31"
91,90,"31"
103,52,"31"
62,72,"31"
95,89,"31"
138,32,"31"
59,94,"31"
85,64,"31"
19,115,"31"
139,36,"31"
18,114,"31"
128,18,"31"
74,71,"31"
120,14,"31"
72,61,"31"
61,70,"31"
78,73,"31"
103,96,"31"
127,126,"31"
76,73,"31"
74,76,"31"
80,65,"31"
48,90,"31"
98,57,"31"
88,55,"31"
79,69,"31"
89,94,"31"
57,62,"31"
17,20,"31"
88,74,"31"
77,82,"31"
37,100,"31"
93,61,"31"
75,81,"31"
130,20,"31"
75,72,"31"
71,75,"31"
97,53,"31"
60,84,"31"
91,89,"31"
47,73,"31"
69,62,"31"
47,107,"31"
125,31,"31"
99,64,"31"
59,93,"31"
40,114,"31"
65,62,"31"
50,93,"31"
99,52,"31"
58,92,"31"
9,110,"31"
43,92,"31"
90,91,"31"
107,54,"31"
74,73,"31"
33,83,"31"
85,86,"31"
44,100,"31"
55,91,"31"
86,81,"31"
114,63,"31"
79,78,"31"
97,52,"31"
42,136,"31"
83,83,"31"
45,75,"31"
82,103,"31"
73,80,"31"
107,53,"31"
87,74,"31"
65,85,"31"
103,56,"31"
128,32,"31"
62,104,"31"
60,82,"31"
67,76,"31"
49,87,"30"
40,104,"30"
63,92,"30"
53,95,"30"
94,63,"30"
101,59,"30"
73,89,"30"
139,40,"30"
72,140,"30"
83,81,"30"
55,86,"30"
48,91,"30"
93,73,"30"
95,72,"30"
42,118,"30"
95,98,"30"
76,69,"30"
61,97,"30"
73,99,"30"
77,99,"30"
49,88,"30"
130,36,"30"
99,100,"30"
70,76,"30"
140,69,"30"
90,88,"30"
112,60,"30"
35,87,"30"
76,70,"30"
83,78,"30"
134,26,"30"
62,97,"30"
19,75,"30"
55,59,"30"
61,107,"30"
58,87,"30"
128,135,"30"
87,76,"30"
78,68,"30"
70,81,"30"
51,87,"30"
36,89,"30"
67,75,"30"
130,32,"30"
74,80,"30"
63,95,"30"
80,87,"30"
79,67,"30"
42,102,"30"
104,50,"30"
137,35,"30"
9,112,"30"
66,79,"30"
136,32,"30"
47,79,"30"
99,92,"30"
73,59,"30"
76,72,"30"
61,69,"30"
66,68,"30"
75,82,"30"
81,102,"30"
77,103,"30"
93,89,"30"
134,31,"30"
133,22,"30"
90,96,"30"
100,87,"30"
86,100,"30"
65,78,"30"
71,61,"30"
38,100,"30"
52,48,"30"
71,77,"30"
86,46,"30"
48,77,"30"
50,86,"30"
109,43,"30"
140,68,"30"
87,99,"30"
48,58,"30"
87,58,"29"
70,62,"29"
54,60,"29"
111,10,"29"
71,31,"29"
84,77,"29"
79,74,"29"
54,93,"29"
120,15,"29"
74,87,"29"
102,72,"29"
75,98,"29"
60,92,"29"
87,83,"29"
35,97,"29"
84,55,"29"
31,127,"29"
76,66,"29"
109,11,"29"
133,24,"29"
17,74,"29"
113,9,"29"
122,12,"29"
106,53,"29"
112,10,"29"
85,89,"29"
130,33,"29"
137,36,"29"
63,59,"29"
140,48,"29"
132,125,"29"
38,99,"29"
62,82,"29"
9,111,"29"
56,110,"29"
36,139,"29"
61,93,"29"
49,106,"29"
92,55,"29"
73,72,"29"
88,65,"29"
49,85,"29"
66,61,"29"
73,74,"29"
71,97,"29"
112,55,"29"
124,15,"29"
100,86,"29"
69,76,"29"
58,83,"29"
45,105,"29"
110,10,"29"
56,88,"29"
131,36,"29"
50,46,"29"
129,18,"29"
59,58,"29"
99,90,"29"
103,55,"29"
80,64,"29"
62,108,"29"
67,66,"29"
47,71,"29"
97,59,"29"
103,9,"29"
82,86,"29"
11,17,"29"
104,54,"29"
70,79,"29"
34,93,"29"
96,57,"29"
41,115,"29"
78,77,"29"
105,55,"29"
81,64,"29"
91,73,"29"
58,72,"29"
75,68,"29"
115,12,"29"
118,16,"29"
134,29,"29"
134,28,"29"
68,74,"29"
54,107,"29"
49,91,"29"
115,15,"29"
103,97,"29"
57,85,"29"
46,138,"29"
73,100,"29"
110,44,"29"
106,47,"29"
62,87,"29"
35,92,"29"
48,61,"29"
57,73,"29"
99,88,"29"
69,113,"29"
45,138,"29"
58,54,"29"
87,66,"29"
93,58,"29"
96,62,"29"
90,74,"29"
67,94,"29"
108,44,"29"
115,11,"29"
47,84,"29"
41,93,"29"
131,38,"29"
72,65,"29"
76,88,"29"
11,105,"29"
73,73,"29"
48,78,"29"
64,65,"29"
38,103,"29"
109,10,"29"
94,57,"29"
17,115,"29"
43,96,"29"
46,78,"28"
88,88,"28"
10,102,"28"
73,97,"28"
39,105,"28"
50,89,"28"
130,124,"28"
98,8,"28"
95,41,"28"
104,56,"28"
84,65,"28"
82,102,"28"
57,60,"28"
63,82,"28"
36,103,"28"
72,78,"28"
90,55,"28"
92,97,"28"
84,62,"28"
77,87,"28"
15,116,"28"
57,74,"28"
71,70,"28"
76,75,"28"
99,76,"28"
65,96,"28"
54,53,"28"
73,66,"28"
18,113,"28"
86,76,"28"
95,55,"28"
66,67,"28"
76,68,"28"
68,95,"28"
82,78,"28"
84,101,"28"
122,15,"28"
45,106,"28"
91,94,"28"
71,69,"28"
70,77,"28"
68,75,"28"
36,136,"28"
77,86,"28"
79,70,"28"
53,87,"28"
94,93,"28"
109,36,"28"
36,94,"28"
138,36,"28"
52,60,"28"
74,97,"28"
27,76,"28"
94,94,"28"
100,62,"28"
60,71,"28"
55,87,"28"
79,100,"28"
55,74,"28"
38,95,"28"
102,10,"28"
91,55,"28"
70,64,"28"
100,74,"28"
123,14,"28"
60,60,"28"
67,97,"28"
39,102,"28"
108,33,"28"
70,96,"28"
86,56,"28"
92,72,"28"
58,53,"28"
136,34,"28"
112,58,"28"
113,54,"28"
80,68,"28"
92,63,"28"
56,84,"28"
35,88,"28"
98,53,"28"
65,86,"28"
109,105,"28"
51,96,"28"
87,91,"28"
76,78,"28"
101,100,"28"
118,11,"28"
34,138,"28"
64,94,"28"
59,107,"28"
81,67,"28"
136,132,"28"
53,85,"28"
109,41,"28"
86,55,"28"
27,114,"28"
93,91,"28"
60,85,"28"
75,69,"28"
78,84,"28"
72,64,"28"
65,113,"28"
79,81,"28"
47,74,"28"
75,101,"28"
75,71,"28"
46,52,"28"
86,67,"28"
15,11,"28"
54,61,"28"
100,88,"28"
88,79,"28"
17,108,"28"
97,54,"28"
115,14,"28"
119,11,"28"
57,89,"28"
74,69,"28"
106,52,"28"
83,67,"28"
71,78,"28"
75,84,"28"
76,51,"28"
71,81,"28"
92,93,"28"
92,54,"28"
73,63,"28"
120,12,"28"
46,106,"28"
129,19,"28"
73,78,"28"
38,96,"28"
55,57,"28"
52,89,"28"
83,66,"28"
90,86,"28"
93,94,"28"
54,95,"28"
106,31,"28"
73,60,"28"
130,136,"28"
116,19,"28"
52,93,"28"
91,97,"28"
53,49,"28"
107,45,"28"
35,99,"28"
141,49,"28"
61,71,"28"
77,54,"28"
79,55,"28"
78,82,"28"
51,60,"27"
53,60,"27"
75,60,"27"
10,109,"27"
88,92,"27"
71,63,"27"
100,53,"27"
66,81,"27"
70,97,"27"
31,128,"27"
47,70,"27"
63,93,"27"
45,104,"27"
133,34,"27"
102,48,"27"
49,44,"27"
47,80,"27"
12,103,"27"
66,76,"27"
96,98,"27"
48,86,"27"
46,98,"27"
130,21,"27"
71,89,"27"
68,83,"27"
92,91,"27"
130,38,"27"
115,64,"27"
84,100,"27"
111,55,"27"
48,51,"27"
112,53,"27"
89,76,"27"
132,137,"27"
79,68,"27"
93,96,"27"
87,55,"27"
113,17,"27"
100,104,"27"
134,27,"27"
111,47,"27"
76,74,"27"
48,95,"27"
74,100,"27"
133,31,"27"
56,86,"27"
15,21,"27"
64,48,"27"
78,85,"27"
89,75,"27"
74,85,"27"
111,54,"27"
131,27,"27"
111,43,"27"
93,9,"27"
131,37,"27"
62,58,"27"
37,103,"27"
63,101,"27"
100,96,"27"
99,99,"27"
60,88,"27"
93,93,"27"
47,64,"27"
64,93,"27"
64,85,"27"
98,69,"27"
133,26,"27"
38,138,"27"
94,60,"27"
24,18,"27"
76,57,"27"
63,58,"27"
51,100,"27"
74,89,"27"
132,24,"27"
98,91,"27"
52,59,"27"
83,77,"27"
96,54,"27"
100,49,"27"
112,18,"27"
93,90,"27"
72,91,"27"
58,85,"27"
34,105,"27"
37,94,"27"
87,75,"27"
32,83,"27"
97,62,"27"
89,90,"27"
38,107,"27"
49,57,"27"
100,90,"27"
128,126,"27"
36,86,"27"
57,54,"27"
69,64,"27"
37,139,"27"
91,99,"27"
134,38,"27"
80,70,"27"
135,35,"27"
34,86,"27"
67,65,"27"
123,15,"27"
71,79,"27"
71,140,"27"
131,35,"27"
36,102,"27"
132,136,"27"
86,92,"27"
41,116,"27"
17,98,"27"
61,82,"27"
64,63,"27"
8,110,"27"
43,91,"27"
118,12,"27"
90,99,"27"
139,48,"27"
36,96,"27"
105,56,"27"
60,56,"27"
84,59,"27"
59,88,"27"
110,42,"27"
106,11,"27"
41,137,"27"
60,72,"27"
82,67,"27"
120,24,"27"
125,16,"27"
81,68,"27"
63,48,"27"
133,38,"27"
61,87,"27"
97,102,"27"
14,113,"26"
19,13,"26"
130,73,"26"
99,73,"26"
101,97,"26"
131,33,"26"
131,39,"26"
53,89,"26"
131,82,"26"
90,54,"26"
115,20,"26"
135,128,"26"
109,53,"26"
92,92,"26"
100,103,"26"
56,54,"26"
89,97,"26"
88,75,"26"
93,54,"26"
36,105,"26"
56,90,"26"
87,78,"26"
47,83,"26"
84,53,"26"
111,106,"26"
57,87,"26"
135,29,"26"
66,94,"26"
82,64,"26"
99,69,"26"
100,54,"26"
92,56,"26"
110,40,"26"
98,59,"26"
96,53,"26"
133,128,"26"
72,86,"26"
113,10,"26"
61,96,"26"
94,91,"26"
104,99,"26"
136,44,"26"
86,75,"26"
68,76,"26"
74,98,"26"
111,33,"26"
86,44,"26"
115,16,"26"
131,127,"26"
89,93,"26"
64,100,"26"
79,71,"26"
109,49,"26"
53,61,"26"
110,56,"26"
110,33,"26"
7,102,"26"
90,76,"26"
90,63,"26"
47,77,"26"
122,13,"26"
119,13,"26"
77,98,"26"
53,59,"26"
85,77,"26"
35,100,"26"
101,99,"26"
11,106,"26"
67,99,"26"
37,101,"26"
38,98,"26"
101,96,"26"
94,90,"26"
25,116,"26"
98,97,"26"
133,36,"26"
112,56,"26"
70,75,"26"
110,105,"26"
67,82,"26"
84,54,"26"
105,53,"26"
132,128,"26"
99,54,"26"
97,9,"26"
92,84,"26"
123,50,"26"
102,100,"26"
70,99,"26"
34,132,"26"
45,115,"26"
81,86,"26"
126,28,"26"
119,12,"26"
58,67,"26"
132,127,"26"
111,38,"26"
45,137,"26"
123,13,"26"
90,75,"26"
104,52,"26"
141,47,"26"
33,129,"26"
77,65,"26"
103,98,"26"
29,123,"26"
89,92,"26"
130,22,"26"
50,88,"26"
100,69,"26"
130,135,"26"
33,85,"26"
63,94,"26"
124,32,"26"
104,97,"26"
132,41,"26"
89,86,"26"
112,107,"26"
89,58,"26"
117,13,"26"
122,14,"26"
65,76,"26"
130,34,"26"
72,101,"26"
34,85,"26"
34,129,"26"
37,104,"26"
115,56,"26"
86,57,"26"
75,59,"26"
11,111,"26"
99,59,"26"
106,51,"26"
83,70,"26"
40,135,"26"
93,100,"26"
104,55,"26"
37,102,"26"
118,39,"26"
81,78,"26"
94,72,"26"
101,103,"26"
18,75,"26"
