"year","season","team","bans","ban_order","num_bans","ban_percentage","total_bans"
"2017","Spring","blueBans","Olaf",2,"10","0.65","1539"
"2017","Spring","blueBans","Thresh",2,"10","0.65","1539"
"2017","Spring","blueBans","Ezreal",2,"10","0.65","1539"
"2017","Spring","blueBans","Talon",2,"9","0.58","1539"
"2017","Spring","blueBans","Orianna",2,"8","0.52","1539"
"2017","Spring","blueBans","Ekko",2,"8","0.52","1539"
"2017","Spring","blueBans","RekSai",2,"7","0.45","1539"
"2017","Spring","blueBans","AurelionSol",2,"7","0.45","1539"
"2017","Spring","blueBans","Ahri",2,"6","0.39","1539"
"2017","Spring","blueBans","Ziggs",2,"6","0.39","1539"
"2017","Spring","blueBans","Gragas",2,"6","0.39","1539"
"2017","Spring","blueBans","Braum",2,"5","0.32","1539"
"2017","Spring","blueBans","Lucian",2,"4","0.26","1539"
"2017","Spring","blueBans","TwistedFate",2,"4","0.26","1539"
"2017","Spring","blueBans","Poppy",2,"4","0.26","1539"
"2017","Spring","blueBans","Twitch",2,"4","0.26","1539"
"2017","Spring","blueBans","Sivir",2,"4","0.26","1539"
"2017","Spring","blueBans","Nidalee",2,"4","0.26","1539"
"2017","Spring","blueBans","Illaoi",2,"3","0.19","1539"
"2017","Spring","blueBans","Zilean",2,"3","0.19","1539"
"2017","Spring","blueBans","Zac",2,"3","0.19","1539"
"2017","Spring","blueBans","Swain",2,"2","0.13","1539"
"2017","Spring","blueBans","Kalista",2,"2","0.13","1539"
"2017","Spring","blueBans","Jax",2,"2","0.13","1539"
"2017","Spring","blueBans","Kled",2,"2","0.13","1539"
"2017","Spring","blueBans","Katarina",2,"2","0.13","1539"
"2017","Spring","blueBans","Sion",2,"2","0.13","1539"
"2017","Spring","blueBans","Yorick",2,"2","0.13","1539"
"2017","Spring","blueBans","Zed",2,"2","0.13","1539"
"2017","Spring","blueBans","Gnar",2,"2","0.13","1539"
"2017","Spring","blueBans","Galio",2,"1","0.06","1539"
"2017","Spring","blueBans","Irelia",2,"1","0.06","1539"
"2017","Spring","blueBans","Azir",2,"1","0.06","1539"
"2017","Spring","blueBans","Evelynn",2,"1","0.06","1539"
"2017","Spring","blueBans","Bard",2,"1","0.06","1539"
"2017","Spring","blueBans","Brand",2,"1","0.06","1539"
"2017","Spring","blueBans","Viktor",2,"1","0.06","1539"
"2017","Spring","blueBans","Camille",3,"135","8.78","1537"
"2017","Spring","blueBans","Leblanc",3,"113","7.35","1537"
"2017","Spring","blueBans","Rengar",3,"99","6.44","1537"
"2017","Spring","blueBans","Malzahar",3,"98","6.38","1537"
"2017","Spring","blueBans","Jayce",3,"91","5.92","1537"
"2017","Spring","blueBans","Shen",3,"73","4.75","1537"
"2017","Spring","blueBans","Varus",3,"71","4.62","1537"
"2017","Spring","blueBans","Graves",3,"63","4.10","1537"
"2017","Spring","blueBans","Zyra",3,"62","4.03","1537"
"2017","Spring","blueBans","Ryze",3,"55","3.58","1537"
"2017","Spring","blueBans","Khazix",3,"47","3.06","1537"
"2017","Spring","blueBans","Syndra",3,"46","2.99","1537"
"2017","Spring","blueBans","Jhin",3,"41","2.67","1537"
"2017","Spring","blueBans","Rumble",3,"40","2.60","1537"
"2017","Spring","blueBans","Ivern",3,"32","2.08","1537"
"2017","Spring","blueBans","Lulu",3,"30","1.95","1537"
"2017","Spring","blueBans","Karma",3,"28","1.82","1537"
"2017","Spring","blueBans","Ashe",3,"25","1.63","1537"
"2017","Spring","blueBans","Elise",3,"24","1.56","1537"
"2017","Spring","blueBans","Fiora",3,"23","1.50","1537"
"2017","Spring","blueBans","LeeSin",3,"19","1.24","1537"
"2017","Spring","blueBans","Fizz",3,"17","1.11","1537"
"2017","Spring","blueBans","MissFortune",3,"16","1.04","1537"
"2017","Spring","blueBans","Nautilus",3,"16","1.04","1537"
"2017","Spring","blueBans","Gragas",3,"16","1.04","1537"
"2017","Spring","blueBans","Renekton",3,"15","0.98","1537"
"2017","Spring","blueBans","Cassiopeia",3,"15","0.98","1537"
"2017","Spring","blueBans","Kennen",3,"15","0.98","1537"
"2017","Spring","blueBans","Caitlyn",3,"14","0.91","1537"
"2017","Spring","blueBans","TahmKench",3,"13","0.85","1537"
"2017","Spring","blueBans","Orianna",3,"13","0.85","1537"
"2017","Spring","blueBans","Vladimir",3,"12","0.78","1537"
"2017","Spring","blueBans","Maokai",3,"12","0.78","1537"
"2017","Spring","blueBans","Corki",3,"11","0.72","1537"
"2017","Spring","blueBans","Thresh",3,"10","0.65","1537"
"2017","Spring","blueBans","Gangplank",3,"9","0.59","1537"
"2017","Spring","blueBans","RekSai",3,"9","0.59","1537"
"2017","Spring","blueBans","Taliyah",3,"8","0.52","1537"
"2017","Spring","blueBans","Talon",3,"8","0.52","1537"
"2017","Spring","blueBans","Poppy",3,"6","0.39","1537"
"2017","Spring","blueBans","Lucian",3,"6","0.39","1537"
"2017","Spring","blueBans","Zed",3,"6","0.39","1537"
"2017","Spring","blueBans","Ekko",3,"5","0.33","1537"
"2017","Spring","blueBans","Ezreal",3,"5","0.33","1537"
"2017","Spring","blueBans","Olaf",3,"5","0.33","1537"
"2017","Spring","blueBans","Ziggs",3,"5","0.33","1537"
"2017","Spring","blueBans","Sivir",3,"4","0.26","1537"
"2017","Spring","blueBans","Swain",3,"3","0.20","1537"
"2017","Spring","blueBans","KogMaw",3,"3","0.20","1537"
"2017","Spring","blueBans","Jax",3,"3","0.20","1537"
"2017","Spring","blueBans","Illaoi",3,"3","0.20","1537"
"2017","Spring","blueBans","Hecarim",3,"3","0.20","1537"
"2017","Spring","blueBans","Ahri",3,"3","0.20","1537"
"2017","Spring","blueBans","Kled",3,"3","0.20","1537"
"2017","Spring","blueBans","Viktor",3,"2","0.13","1537"
"2017","Spring","blueBans","Kassadin",3,"2","0.13","1537"
"2017","Spring","blueBans","Katarina",3,"2","0.13","1537"
"2017","Spring","blueBans","AurelionSol",3,"2","0.13","1537"
"2017","Spring","blueBans","Mordekaiser",3,"2","0.13","1537"
"2017","Spring","blueBans","TwistedFate",3,"2","0.13","1537"
"2017","Spring","blueBans","Velkoz",3,"2","0.13","1537"
"2017","Spring","blueBans","Nami",3,"1","0.07","1537"
"2017","Spring","blueBans","Kindred",3,"1","0.07","1537"
"2017","Spring","blueBans","Kalista",3,"1","0.07","1537"
"2017","Spring","blueBans","Jinx",3,"1","0.07","1537"
"2017","Spring","blueBans","Xerath",3,"1","0.07","1537"
"2017","Spring","blueBans","Trundle",3,"1","0.07","1537"
"2017","Spring","blueBans","Zilean",3,"1","0.07","1537"
"2017","Spring","blueBans","Janna",3,"1","0.07","1537"
"2017","Spring","blueBans","Sion",3,"1","0.07","1537"
"2017","Spring","blueBans","Gnar",3,"1","0.07","1537"
"2017","Spring","blueBans","Evelynn",3,"1","0.07","1537"
"2017","Spring","blueBans","Soraka",3,"1","0.07","1537"
"2017","Spring","blueBans","Taric",3,"1","0.07","1537"
"2017","Spring","blueBans","Draven",3,"1","0.07","1537"
"2017","Spring","blueBans","Darius",3,"1","0.07","1537"
"2017","Spring","blueBans","Braum",3,"1","0.07","1537"
"2017","Spring","blueBans","Syndra",4,"100","6.75","1482"
"2017","Spring","blueBans","Fiora",4,"64","4.32","1482"
"2017","Spring","blueBans","Shen",4,"61","4.12","1482"
"2017","Spring","blueBans","Cassiopeia",4,"59","3.98","1482"
"2017","Spring","blueBans","Karma",4,"58","3.91","1482"
"2017","Spring","blueBans","Zyra",4,"55","3.71","1482"
"2017","Spring","blueBans","Ashe",4,"48","3.24","1482"
"2017","Spring","blueBans","Rumble",4,"44","2.97","1482"
"2017","Spring","blueBans","Maokai",4,"44","2.97","1482"
"2017","Spring","blueBans","Ryze",4,"37","2.50","1482"
"2017","Spring","blueBans","Elise",4,"35","2.36","1482"
"2017","Spring","blueBans","Orianna",4,"34","2.29","1482"
"2017","Spring","blueBans","Jhin",4,"32","2.16","1482"
"2017","Spring","blueBans","Renekton",4,"30","2.02","1482"
"2017","Spring","blueBans","Thresh",4,"30","2.02","1482"
"2017","Spring","blueBans","Vladimir",4,"30","2.02","1482"
"2017","Spring","blueBans","Poppy",4,"29","1.96","1482"
"2017","Spring","blueBans","TahmKench",4,"29","1.96","1482"
"2017","Spring","blueBans","MissFortune",4,"28","1.89","1482"
"2017","Spring","blueBans","Kennen",4,"27","1.82","1482"
"2017","Spring","blueBans","Ekko",4,"27","1.82","1482"
"2017","Spring","blueBans","Zed",4,"26","1.75","1482"
"2017","Spring","blueBans","Nautilus",4,"26","1.75","1482"
"2017","Spring","blueBans","Corki",4,"26","1.75","1482"
"2017","Spring","blueBans","Jayce",4,"24","1.62","1482"
"2017","Spring","blueBans","LeeSin",4,"24","1.62","1482"
"2017","Spring","blueBans","Khazix",4,"23","1.55","1482"
"2017","Spring","blueBans","Malzahar",4,"23","1.55","1482"
"2017","Spring","blueBans","Talon",4,"22","1.48","1482"
"2017","Spring","blueBans","Varus",4,"21","1.42","1482"
"2017","Spring","blueBans","Ahri",4,"19","1.28","1482"
"2017","Spring","blueBans","Caitlyn",4,"19","1.28","1482"
"2017","Spring","blueBans","Lulu",4,"19","1.28","1482"
"2017","Spring","blueBans","Nami",4,"18","1.21","1482"
"2017","Spring","blueBans","Taliyah",4,"17","1.15","1482"
"2017","Spring","blueBans","Camille",4,"16","1.08","1482"
"2017","Spring","blueBans","Sivir",4,"14","0.94","1482"
"2017","Spring","blueBans","Gangplank",4,"13","0.88","1482"
"2017","Spring","blueBans","Gragas",4,"12","0.81","1482"
"2017","Spring","blueBans","Katarina",4,"12","0.81","1482"
"2017","Spring","blueBans","Ivern",4,"12","0.81","1482"
"2017","Spring","blueBans","Graves",4,"12","0.81","1482"
"2017","Spring","blueBans","Kled",4,"12","0.81","1482"
"2017","Spring","blueBans","Ezreal",4,"11","0.74","1482"
"2017","Spring","blueBans","Ziggs",4,"10","0.67","1482"
"2017","Spring","blueBans","Leblanc",4,"10","0.67","1482"
"2017","Spring","blueBans","Fizz",4,"10","0.67","1482"
"2017","Spring","blueBans","AurelionSol",4,"9","0.61","1482"
"2017","Spring","blueBans","RekSai",4,"9","0.61","1482"
"2017","Spring","blueBans","Sion",4,"7","0.47","1482"
"2017","Spring","blueBans","Lucian",4,"6","0.40","1482"
"2017","Spring","blueBans","Darius",4,"6","0.40","1482"
"2017","Spring","blueBans","KogMaw",4,"6","0.40","1482"
"2017","Spring","blueBans","Soraka",4,"5","0.34","1482"
"2017","Spring","blueBans","Anivia",4,"5","0.34","1482"
"2017","Spring","blueBans","Bard",4,"5","0.34","1482"
"2017","Spring","blueBans","Swain",4,"5","0.34","1482"
"2017","Spring","blueBans","Olaf",4,"4","0.27","1482"
"2017","Spring","blueBans","Zilean",4,"4","0.27","1482"
"2017","Spring","blueBans","Trundle",4,"4","0.27","1482"
"2017","Spring","blueBans","Gnar",4,"4","0.27","1482"
"2017","Spring","blueBans","Rengar",4,"4","0.27","1482"
"2017","Spring","blueBans","Singed",4,"3","0.20","1482"
"2017","Spring","blueBans","Jax",4,"3","0.20","1482"
"2017","Spring","blueBans","TwistedFate",4,"3","0.20","1482"
"2017","Spring","blueBans","Kalista",4,"3","0.20","1482"
"2017","Spring","blueBans","Viktor",4,"3","0.20","1482"
"2017","Spring","blueBans","Kayle",4,"3","0.20","1482"
"2017","Spring","blueBans","Braum",4,"3","0.20","1482"
"2017","Spring","blueBans","Taric",4,"3","0.20","1482"
"2017","Spring","blueBans","Blitzcrank",4,"2","0.13","1482"
"2017","Spring","blueBans","Nocturne",4,"2","0.13","1482"
"2017","Spring","blueBans","Galio",4,"2","0.13","1482"
"2017","Spring","blueBans","Morgana",4,"2","0.13","1482"
"2017","Spring","blueBans","Rammus",4,"1","0.07","1482"
"2017","Spring","blueBans","Nasus",4,"1","0.07","1482"
"2017","Spring","blueBans","Hecarim",4,"1","0.07","1482"
"2017","Spring","blueBans","Illaoi",4,"1","0.07","1482"
"2017","Spring","blueBans","Azir",4,"1","0.07","1482"
"2017","Spring","blueBans","Alistar",4,"1","0.07","1482"
"2017","Spring","blueBans","DrMundo",4,"1","0.07","1482"
"2017","Spring","blueBans","Kassadin",4,"1","0.07","1482"
"2017","Spring","blueBans","Twitch",4,"1","0.07","1482"
"2017","Spring","blueBans","Urgot",4,"1","0.07","1482"
"2017","Spring","blueBans","Velkoz",4,"1","0.07","1482"
"2017","Spring","blueBans","Vi",4,"1","0.07","1482"
"2017","Spring","blueBans","Warwick",4,"1","0.07","1482"
"2017","Spring","blueBans","Zac",4,"1","0.07","1482"
"2017","Spring","blueBans","Brand",4,"1","0.07","1482"
"2017","Spring","blueBans","Syndra",5,"98","6.78","1446"
"2017","Spring","blueBans","Orianna",5,"51","3.53","1446"
"2017","Spring","blueBans","Cassiopeia",5,"50","3.46","1446"
"2017","Spring","blueBans","Karma",5,"50","3.46","1446"
"2017","Spring","blueBans","Ryze",5,"48","3.32","1446"
"2017","Spring","blueBans","Fiora",5,"47","3.25","1446"
"2017","Spring","blueBans","Maokai",5,"45","3.11","1446"
"2017","Spring","blueBans","Zyra",5,"42","2.90","1446"
"2017","Spring","blueBans","Shen",5,"37","2.56","1446"
"2017","Spring","blueBans","Nautilus",5,"36","2.49","1446"
"2017","Spring","blueBans","Malzahar",5,"35","2.42","1446"
"2017","Spring","blueBans","Ahri",5,"33","2.28","1446"
"2017","Spring","blueBans","Jayce",5,"33","2.28","1446"
"2017","Spring","blueBans","Corki",5,"32","2.21","1446"
"2017","Spring","blueBans","Ashe",5,"31","2.14","1446"
"2017","Spring","blueBans","LeeSin",5,"29","2.01","1446"
"2017","Spring","blueBans","Caitlyn",5,"27","1.87","1446"
"2017","Spring","blueBans","Nami",5,"27","1.87","1446"
"2017","Spring","blueBans","Poppy",5,"27","1.87","1446"
"2017","Spring","blueBans","Kennen",5,"27","1.87","1446"
"2017","Spring","blueBans","Taliyah",5,"26","1.80","1446"
"2017","Spring","blueBans","Lulu",5,"26","1.80","1446"
"2017","Spring","blueBans","Rumble",5,"25","1.73","1446"
"2017","Spring","blueBans","Jhin",5,"25","1.73","1446"
"2017","Spring","blueBans","Elise",5,"25","1.73","1446"
"2017","Spring","blueBans","Thresh",5,"24","1.66","1446"
"2017","Spring","blueBans","Vladimir",5,"22","1.52","1446"
"2017","Spring","blueBans","Ezreal",5,"22","1.52","1446"
"2017","Spring","blueBans","Leblanc",5,"22","1.52","1446"
"2017","Spring","blueBans","TahmKench",5,"21","1.45","1446"
"2017","Spring","blueBans","Katarina",5,"21","1.45","1446"
"2017","Spring","blueBans","Khazix",5,"21","1.45","1446"
"2017","Spring","blueBans","Zed",5,"20","1.38","1446"
"2017","Spring","blueBans","Graves",5,"18","1.24","1446"
"2017","Spring","blueBans","Talon",5,"18","1.24","1446"
"2017","Spring","blueBans","Renekton",5,"18","1.24","1446"
"2017","Spring","blueBans","Gragas",5,"17","1.18","1446"
"2017","Spring","blueBans","Gangplank",5,"16","1.11","1446"
"2017","Spring","blueBans","Camille",5,"16","1.11","1446"
"2017","Spring","blueBans","Ekko",5,"15","1.04","1446"
"2017","Spring","blueBans","MissFortune",5,"14","0.97","1446"
"2017","Spring","blueBans","Sivir",5,"13","0.90","1446"
"2017","Spring","blueBans","Ivern",5,"12","0.83","1446"
"2017","Spring","blueBans","Varus",5,"12","0.83","1446"
"2017","Spring","blueBans","RekSai",5,"12","0.83","1446"
"2017","Spring","blueBans","AurelionSol",5,"10","0.69","1446"
"2017","Spring","blueBans","Lucian",5,"10","0.69","1446"
"2017","Spring","blueBans","Fizz",5,"9","0.62","1446"
"2017","Spring","blueBans","Kled",5,"9","0.62","1446"
"2017","Spring","blueBans","Rengar",5,"7","0.48","1446"
"2017","Spring","blueBans","Illaoi",5,"7","0.48","1446"
"2017","Spring","blueBans","Singed",5,"7","0.48","1446"
"2017","Spring","blueBans","Swain",5,"6","0.41","1446"
"2017","Spring","blueBans","Bard",5,"6","0.41","1446"
"2017","Spring","blueBans","Ziggs",5,"6","0.41","1446"
"2017","Spring","blueBans","Olaf",5,"6","0.41","1446"
"2017","Spring","blueBans","Trundle",5,"6","0.41","1446"
"2017","Spring","blueBans","Kassadin",5,"5","0.35","1446"
"2017","Spring","blueBans","Braum",5,"5","0.35","1446"
"2017","Spring","blueBans","Zilean",5,"4","0.28","1446"
"2017","Spring","blueBans","Viktor",5,"4","0.28","1446"
"2017","Spring","blueBans","Sion",5,"4","0.28","1446"
"2017","Spring","blueBans","Brand",5,"4","0.28","1446"
"2017","Spring","blueBans","Gnar",5,"3","0.21","1446"
"2017","Spring","blueBans","Velkoz",5,"3","0.21","1446"
"2017","Spring","blueBans","Irelia",5,"3","0.21","1446"
"2017","Spring","blueBans","Nocturne",5,"2","0.14","1446"
"2017","Spring","blueBans","Aatrox",5,"2","0.14","1446"
"2017","Spring","blueBans","Darius",5,"2","0.14","1446"
"2017","Spring","blueBans","Evelynn",5,"2","0.14","1446"
"2017","Spring","blueBans","Kalista",5,"2","0.14","1446"
"2017","Spring","blueBans","Morgana",5,"2","0.14","1446"
"2017","Spring","blueBans","Taric",5,"2","0.14","1446"
"2017","Spring","blueBans","Tristana",5,"2","0.14","1446"
"2017","Spring","blueBans","Lissandra",5,"2","0.14","1446"
"2017","Spring","blueBans","TwistedFate",5,"2","0.14","1446"
"2017","Spring","blueBans","Kayle",5,"2","0.14","1446"
"2017","Spring","blueBans","KogMaw",5,"2","0.14","1446"
"2017","Spring","blueBans","Twitch",5,"1","0.07","1446"
"2017","Spring","blueBans","Sona",5,"1","0.07","1446"
"2017","Spring","blueBans","Hecarim",5,"1","0.07","1446"
"2017","Spring","blueBans","Veigar",5,"1","0.07","1446"
"2017","Spring","blueBans","Azir",5,"1","0.07","1446"
"2017","Spring","blueBans","Blitzcrank",5,"1","0.07","1446"
"2017","Spring","blueBans","Nidalee",5,"1","0.07","1446"
"2017","Spring","blueBans","Warwick",5,"1","0.07","1446"
"2017","Spring","blueBans","Jax",5,"1","0.07","1446"
"2017","Spring","blueBans","Zac",5,"1","0.07","1446"
"2017","Spring","blueBans","Shaco",5,"1","0.07","1446"
"2017","Spring","blueBans","DrMundo",5,"1","0.07","1446"
"2017","Spring","redBans","Leblanc",1,"351","22.81","1539"
"2017","Spring","redBans","Camille",1,"309","20.08","1539"
"2017","Spring","redBans","Rengar",1,"158","10.27","1539"
"2017","Spring","redBans","Varus",1,"128","8.32","1539"
"2017","Spring","redBans","Graves",1,"62","4.03","1539"
"2017","Spring","redBans","Rumble",1,"41","2.66","1539"
"2017","Spring","redBans","Malzahar",1,"37","2.40","1539"
"2017","Spring","redBans","Shen",1,"33","2.14","1539"
"2017","Spring","redBans","Syndra",1,"33","2.14","1539"
"2017","Spring","redBans","Ivern",1,"33","2.14","1539"
"2017","Spring","redBans","Jayce",1,"33","2.14","1539"
"2017","Spring","redBans","Ryze",1,"19","1.23","1539"
"2017","Spring","redBans","Lulu",1,"19","1.23","1539"
"2017","Spring","redBans","Fiora",1,"15","0.97","1539"
"2017","Spring","redBans","Kennen",1,"14","0.91","1539"
"2017","Spring","redBans","Elise",1,"13","0.84","1539"
"2017","Spring","redBans","Thresh",1,"13","0.84","1539"
"2017","Spring","redBans","LeeSin",1,"12","0.78","1539"
"2017","Spring","redBans","Zyra",1,"12","0.78","1539"
"2017","Spring","redBans","Vladimir",1,"11","0.71","1539"
"2017","Spring","redBans","Ekko",1,"11","0.71","1539"
"2017","Spring","redBans","Taliyah",1,"10","0.65","1539"
"2017","Spring","redBans","Nidalee",1,"10","0.65","1539"
"2017","Spring","redBans","Orianna",1,"10","0.65","1539"
"2017","Spring","redBans","Caitlyn",1,"10","0.65","1539"
"2017","Spring","redBans","Ziggs",1,"10","0.65","1539"
"2017","Spring","redBans","AurelionSol",1,"8","0.52","1539"
"2017","Spring","redBans","Kled",1,"7","0.45","1539"
"2017","Spring","redBans","Talon",1,"7","0.45","1539"
"2017","Spring","redBans","Fizz",1,"7","0.45","1539"
"2017","Spring","redBans","Olaf",1,"7","0.45","1539"
"2017","Spring","redBans","Ashe",1,"6","0.39","1539"
"2017","Spring","redBans","Cassiopeia",1,"6","0.39","1539"
"2017","Spring","redBans","Lucian",1,"6","0.39","1539"
"2017","Spring","redBans","Anivia",1,"6","0.39","1539"
"2017","Spring","redBans","Gragas",1,"5","0.32","1539"
"2017","Spring","redBans","Renekton",1,"5","0.32","1539"
"2017","Spring","redBans","Kalista",1,"5","0.32","1539"
"2017","Spring","redBans","TahmKench",1,"5","0.32","1539"
"2017","Spring","redBans","Swain",1,"4","0.26","1539"
"2017","Spring","redBans","Zilean",1,"4","0.26","1539"
"2017","Spring","redBans","Ahri",1,"4","0.26","1539"
"2017","Spring","redBans","Karma",1,"3","0.19","1539"
"2017","Spring","redBans","RekSai",1,"3","0.19","1539"
"2017","Spring","redBans","Khazix",1,"3","0.19","1539"
"2017","Spring","redBans","Gangplank",1,"3","0.19","1539"
"2017","Spring","redBans","Twitch",1,"2","0.13","1539"
"2017","Spring","redBans","Alistar",1,"2","0.13","1539"
"2017","Spring","redBans","Hecarim",1,"2","0.13","1539"
"2017","Spring","redBans","TwistedFate",1,"2","0.13","1539"
"2017","Spring","redBans","Bard",1,"2","0.13","1539"
"2017","Spring","redBans","Nautilus",1,"2","0.13","1539"
"2017","Spring","redBans","Nami",1,"1","0.06","1539"
"2017","Spring","redBans","Galio",1,"1","0.06","1539"
"2017","Spring","redBans","Evelynn",1,"1","0.06","1539"
"2017","Spring","redBans","Poppy",1,"1","0.06","1539"
"2017","Spring","redBans","Corki",1,"1","0.06","1539"
"2017","Spring","redBans","Yorick",1,"1","0.06","1539"
"2017","Spring","redBans","Brand",1,"1","0.06","1539"
"2017","Spring","redBans","Sion",1,"1","0.06","1539"
"2017","Spring","redBans","Sivir",1,"1","0.06","1539"
"2017","Spring","redBans","Zac",1,"1","0.06","1539"
"2017","Spring","redBans","Annie",1,"1","0.06","1539"
"2017","Spring","redBans","Trundle",1,"1","0.06","1539"
"2017","Spring","redBans","Xerath",1,"1","0.06","1539"
"2017","Spring","redBans","Braum",1,"1","0.06","1539"
"2017","Spring","redBans","MissFortune",1,"1","0.06","1539"
"2017","Spring","redBans","Mordekaiser",1,"1","0.06","1539"
"2017","Spring","redBans","Camille",2,"281","18.26","1539"
"2017","Spring","redBans","Rengar",2,"252","16.37","1539"
"2017","Spring","redBans","Leblanc",2,"208","13.52","1539"
"2017","Spring","redBans","Varus",2,"141","9.16","1539"
"2017","Spring","redBans","Graves",2,"64","4.16","1539"
"2017","Spring","redBans","Rumble",2,"63","4.09","1539"
"2017","Spring","redBans","Jayce",2,"52","3.38","1539"
"2017","Spring","redBans","Shen",2,"51","3.31","1539"
"2017","Spring","redBans","Malzahar",2,"50","3.25","1539"
"2017","Spring","redBans","Syndra",2,"36","2.34","1539"
"2017","Spring","redBans","Lulu",2,"30","1.95","1539"
"2017","Spring","redBans","Zyra",2,"22","1.43","1539"
"2017","Spring","redBans","Karma",2,"21","1.36","1539"
"2017","Spring","redBans","Ryze",2,"16","1.04","1539"
"2017","Spring","redBans","Khazix",2,"15","0.97","1539"
"2017","Spring","redBans","Ivern",2,"14","0.91","1539"
"2017","Spring","redBans","Kennen",2,"13","0.84","1539"
"2017","Spring","redBans","LeeSin",2,"13","0.84","1539"
"2017","Spring","redBans","Taliyah",2,"12","0.78","1539"
"2017","Spring","redBans","Ashe",2,"12","0.78","1539"
"2017","Spring","redBans","Vladimir",2,"10","0.65","1539"
"2017","Spring","redBans","Elise",2,"9","0.58","1539"
"2017","Spring","redBans","Cassiopeia",2,"9","0.58","1539"
"2017","Spring","redBans","Caitlyn",2,"9","0.58","1539"
"2017","Spring","redBans","Gragas",2,"9","0.58","1539"
"2017","Spring","redBans","Renekton",2,"8","0.52","1539"
"2017","Spring","redBans","Jhin",2,"8","0.52","1539"
"2017","Spring","redBans","Nautilus",2,"7","0.45","1539"
"2017","Spring","redBans","Fiora",2,"7","0.45","1539"
"2017","Spring","redBans","Ezreal",2,"7","0.45","1539"
"2017","Spring","redBans","Thresh",2,"7","0.45","1539"
"2017","Spring","redBans","Nidalee",2,"7","0.45","1539"
"2017","Spring","redBans","Fizz",2,"6","0.39","1539"
"2017","Spring","redBans","Olaf",2,"5","0.32","1539"
"2017","Spring","redBans","Orianna",2,"4","0.26","1539"
"2017","Spring","redBans","Gnar",2,"4","0.26","1539"
"2017","Spring","redBans","Braum",2,"3","0.19","1539"
"2017","Spring","redBans","Gangplank",2,"3","0.19","1539"
"2017","Spring","redBans","Kalista",2,"3","0.19","1539"
"2017","Spring","redBans","TahmKench",2,"3","0.19","1539"
"2017","Spring","redBans","Anivia",2,"3","0.19","1539"
"2017","Spring","redBans","Talon",2,"3","0.19","1539"
"2017","Spring","redBans","Twitch",2,"3","0.19","1539"
"2017","Spring","redBans","Maokai",2,"3","0.19","1539"
"2017","Spring","redBans","Bard",2,"2","0.13","1539"
"2017","Spring","redBans","Ekko",2,"2","0.13","1539"
"2017","Spring","redBans","Lucian",2,"2","0.13","1539"
"2017","Spring","redBans","RekSai",2,"2","0.13","1539"
"2017","Spring","redBans","Sivir",2,"2","0.13","1539"
"2017","Spring","redBans","Zac",2,"2","0.13","1539"
"2017","Spring","redBans","Zed",2,"2","0.13","1539"
"2017","Spring","redBans","Corki",2,"2","0.13","1539"
"2017","Spring","redBans","Brand",2,"1","0.06","1539"
"2017","Spring","redBans","Soraka",2,"1","0.06","1539"
"2017","Spring","redBans","Kled",2,"1","0.06","1539"
"2017","Spring","redBans","Kindred",2,"1","0.06","1539"
"2017","Spring","redBans","Katarina",2,"1","0.06","1539"
"2017","Spring","redBans","Jax",2,"1","0.06","1539"
"2017","Spring","redBans","Taric",2,"1","0.06","1539"
"2017","Spring","redBans","Illaoi",2,"1","0.06","1539"
"2017","Spring","redBans","TwistedFate",2,"1","0.06","1539"
"2017","Spring","redBans","Garen",2,"1","0.06","1539"
"2017","Spring","redBans","Galio",2,"1","0.06","1539"
"2017","Spring","redBans","Vi",2,"1","0.06","1539"
"2017","Spring","redBans","Poppy",2,"1","0.06","1539"
"2017","Spring","redBans","Zilean",2,"1","0.06","1539"
"2017","Spring","redBans","Mordekaiser",2,"1","0.06","1539"
"2017","Spring","redBans","MissFortune",2,"1","0.06","1539"
"2017","Spring","redBans","KogMaw",2,"1","0.06","1539"
"2017","Spring","redBans","Rengar",3,"189","12.28","1539"
"2017","Spring","redBans","Leblanc",3,"183","11.89","1539"
"2017","Spring","redBans","Camille",3,"178","11.57","1539"
"2017","Spring","redBans","Varus",3,"107","6.95","1539"
"2017","Spring","redBans","Malzahar",3,"92","5.98","1539"
"2017","Spring","redBans","Graves",3,"78","5.07","1539"
"2017","Spring","redBans","Jayce",3,"68","4.42","1539"
"2017","Spring","redBans","Shen",3,"60","3.90","1539"
"2017","Spring","redBans","Rumble",3,"43","2.79","1539"
"2017","Spring","redBans","Ryze",3,"41","2.66","1539"
"2017","Spring","redBans","Lulu",3,"40","2.60","1539"
"2017","Spring","redBans","Khazix",3,"39","2.53","1539"
"2017","Spring","redBans","Zyra",3,"31","2.01","1539"
"2017","Spring","redBans","Syndra",3,"31","2.01","1539"
"2017","Spring","redBans","Ivern",3,"29","1.88","1539"
"2017","Spring","redBans","Elise",3,"27","1.75","1539"
"2017","Spring","redBans","Ashe",3,"23","1.49","1539"
"2017","Spring","redBans","Karma",3,"17","1.10","1539"
"2017","Spring","redBans","Vladimir",3,"16","1.04","1539"
"2017","Spring","redBans","LeeSin",3,"14","0.91","1539"
"2017","Spring","redBans","Jhin",3,"13","0.84","1539"
"2017","Spring","redBans","Nautilus",3,"13","0.84","1539"
"2017","Spring","redBans","Caitlyn",3,"13","0.84","1539"
"2017","Spring","redBans","Gragas",3,"12","0.78","1539"
